0,23.870119094848633
1,13.449047088623047
2,10.38129711151123
3,8.479126930236816
4,7.339656352996826
5,6.244620323181152
6,5.593778610229492
7,5.058910369873047
8,4.63373327255249
9,4.269463539123535
10,4.012734889984131
11,3.812258720397949
12,3.655646562576294
13,3.5267601013183594
14,3.4018819332122803
15,3.3350203037261963
16,3.2317535877227783
17,3.1670806407928467
18,3.1110551357269287
19,3.044856548309326
20,3.0057387351989746
21,2.9767768383026123
22,2.9121785163879395
23,2.8684422969818115
24,2.829772710800171
25,2.795186996459961
26,2.76883864402771
27,2.7311129570007324
28,2.7102913856506348
29,2.676119804382324
30,2.6748156547546387
31,2.624173164367676
32,2.5931568145751953
33,2.6055848598480225
34,2.582585334777832
35,2.5294148921966553
36,2.503187417984009
37,2.4821596145629883
38,2.4664011001586914
39,2.442227363586426
40,2.4233555793762207
41,2.41461443901062
42,2.413306474685669
43,2.3777682781219482
44,2.372096300125122
45,2.3504891395568848
46,2.326432943344116
47,2.315678358078003
48,2.3226168155670166
49,2.3382675647735596
50,2.270355463027954
51,2.264848232269287
52,2.236621379852295
53,2.2319343090057373
54,2.2185516357421875
55,2.2028040885925293
56,2.206576347351074
57,2.198718786239624
58,2.1801578998565674
59,2.1554527282714844
60,2.256345748901367
61,2.2022135257720947
62,2.147122383117676
63,2.137887477874756
64,2.127150297164917
65,2.1375417709350586
66,2.1126396656036377
67,2.0957961082458496
68,2.0899479389190674
69,2.1085779666900635
70,2.059843063354492
71,2.0673203468322754
72,2.0439085960388184
73,2.0408976078033447
74,2.029081344604492
75,2.0174741744995117
76,2.008479356765747
77,2.026901960372925
78,2.055819034576416
79,2.002501964569092
80,2.025716781616211
81,2.003197431564331
82,2.0093047618865967
83,2.001390218734741
84,1.994159460067749
85,1.9927241802215576
86,2.0128042697906494
87,1.99027419090271
88,1.9821237325668335
89,1.9879828691482544
90,1.9711405038833618
91,1.9563236236572266
92,1.938432216644287
93,1.9198726415634155
94,1.9195624589920044
95,1.9511651992797852
96,1.9560537338256836
97,1.9719841480255127
98,1.9306412935256958
99,1.9658730030059814
100,1.9520882368087769
101,1.9385278224945068
102,1.924370288848877
103,1.8837887048721313
104,1.8758885860443115
105,1.9084689617156982
106,1.8995524644851685
107,1.8968487977981567
108,1.8675109148025513
109,1.8530982732772827
110,1.8742951154708862
111,1.8450192213058472
112,1.9214740991592407
113,1.848388433456421
114,1.8525946140289307
115,1.8409432172775269
116,1.8236138820648193
117,1.821506142616272
118,1.8367493152618408
119,1.8161613941192627
120,1.8041943311691284
121,1.80021333694458
122,1.8231407403945923
123,1.8079283237457275
124,1.803501844406128
125,1.8180228471755981
126,1.7962806224822998
127,1.786900281906128
128,1.7776973247528076
129,1.7746391296386719
130,1.7719405889511108
131,1.7706302404403687
132,1.7707936763763428
133,1.7684364318847656
134,1.7494373321533203
135,1.7550781965255737
136,1.8176103830337524
137,1.7694143056869507
138,1.7457417249679565
139,1.7500629425048828
140,1.7746446132659912
141,1.7936815023422241
142,1.7918531894683838
143,1.7823536396026611
144,1.8322370052337646
145,1.9956265687942505
146,1.9287062883377075
147,1.9510550498962402
148,1.9641857147216797
149,1.803422451019287
150,1.790860891342163
151,1.76849365234375
152,1.755645990371704
153,1.7569522857666016
154,1.7469396591186523
155,1.8210723400115967
156,1.733057975769043
157,1.7230548858642578
158,1.699608564376831
159,1.7043685913085938
160,1.6717064380645752
161,1.6581674814224243
162,1.6582785844802856
163,1.65576171875
164,1.666520595550537
165,1.6656556129455566
166,1.684982419013977
167,1.7323592901229858
168,1.7364413738250732
169,1.6837047338485718
170,1.6599842309951782
171,1.646048665046692
172,1.6281628608703613
173,1.6314719915390015
174,1.6506327390670776
175,1.671023964881897
176,1.6610455513000488
177,1.7065547704696655
178,1.6724724769592285
179,1.6507114171981812
180,1.6822842359542847
181,1.6140329837799072
182,1.6241194009780884
183,1.60097336769104
184,1.592658281326294
185,1.588932752609253
186,1.592942714691162
187,1.6057710647583008
188,1.5812273025512695
189,1.5649051666259766
190,1.559978723526001
191,1.5745716094970703
192,1.6126043796539307
193,1.5860093832015991
194,1.5563164949417114
195,1.5790961980819702
196,1.5688341856002808
197,1.5400876998901367
198,1.5461732149124146
199,1.5457203388214111
