0,66.49130249023438
1,58.098411560058594
2,50.7370719909668
3,44.40650939941406
4,39.07078552246094
5,34.659698486328125
6,31.075393676757812
7,28.2015323638916
8,25.913803100585938
9,24.090045928955078
10,22.6182918548584
11,21.401968002319336
12,20.36238670349121
13,19.43926239013672
14,18.589689254760742
15,17.786136627197266
16,17.013853073120117
17,16.2679386138916
18,15.550359725952148
19,14.867131233215332
20,14.225773811340332
21,13.633176803588867
22,13.094011306762695
23,12.609824180603027
24,12.178577423095703
25,11.794976234436035
26,11.451231956481934
27,11.138138771057129
28,10.846314430236816
29,10.567346572875977
30,10.294632911682129
31,10.023942947387695
32,9.753548622131348
33,9.483990669250488
34,9.217570304870605
35,8.957633972167969
36,8.707733154296875
37,8.470890998840332
38,8.249058723449707
39,8.042919158935547
40,7.852001190185547
41,7.6750078201293945
42,7.510185718536377
43,7.35563325881958
44,7.209510803222656
45,7.070156097412109
46,6.936179161071777
47,6.806519031524658
48,6.680479526519775
49,6.557745456695557
50,6.43833065032959
51,6.3224711418151855
52,6.210535049438477
53,6.102923393249512
54,5.999963760375977
55,5.901863098144531
56,5.808660507202148
57,5.72020959854126
58,5.636165142059326
59,5.556031703948975
60,5.479168891906738
61,5.404917240142822
62,5.33267879486084
63,5.262012481689453
64,5.192729473114014
65,5.124871730804443
66,5.058646202087402
67,4.994332313537598
68,4.9321675300598145
69,4.8722734451293945
70,4.814630508422852
71,4.759108543395996
72,4.705508708953857
73,4.65363883972168
74,4.60333776473999
75,4.554525852203369
76,4.507168292999268
77,4.46127462387085
78,4.416853427886963
79,4.373882293701172
80,4.332304000854492
81,4.292031764984131
82,4.252965450286865
83,4.215020179748535
84,4.178126811981201
85,4.142242431640625
86,4.107328414916992
87,4.073348045349121
88,4.040249347686768
89,4.007986068725586
90,3.9765148162841797
91,3.9458093643188477
92,3.9158565998077393
93,3.8866589069366455
94,3.8582162857055664
95,3.8305165767669678
96,3.8035340309143066
97,3.777233839035034
98,3.751579999923706
99,3.7265400886535645
100,3.702096700668335
101,3.6782352924346924
102,3.6549487113952637
103,3.6322271823883057
104,3.610050678253174
105,3.588392496109009
106,3.567230701446533
107,3.5465383529663086
108,3.5263009071350098
109,3.5065042972564697
110,3.487142562866211
111,3.4682040214538574
112,3.4496853351593018
113,3.431572675704956
114,3.4138550758361816
115,3.3965213298797607
116,3.379563093185425
117,3.362966299057007
118,3.346724271774292
119,3.3308207988739014
120,3.31524395942688
121,3.299980878829956
122,3.2850232124328613
123,3.270357370376587
124,3.255978584289551
125,3.241877317428589
126,3.2280473709106445
127,3.214481830596924
128,3.2011654376983643
129,3.1880922317504883
130,3.175257444381714
131,3.162647008895874
132,3.150259494781494
133,3.13808536529541
134,3.1261184215545654
135,3.1143500804901123
136,3.1027755737304688
137,3.091386079788208
138,3.0801756381988525
139,3.0691399574279785
140,3.058270215988159
141,3.047565221786499
142,3.0370168685913086
143,3.0266196727752686
144,3.0163705348968506
145,3.006265163421631
